epoch,batch_id,index,t1,t2,t3
0.0,0.0,0.0,6.174068927764893,0.0,0.49354273080825806
0.0,0.0,1.0,5.576240539550781,0.0,0.5244264006614685
0.0,0.0,2.0,16.11798667907715,0.0,0.7127973437309265
0.0,0.0,3.0,11.185968399047852,0.0,0.6472151279449463
0.0,1.0,0.0,8.681982040405273,0.0,0.5941909551620483
0.0,1.0,1.0,2.930434226989746,0.0,0.39138728380203247
0.0,1.0,2.0,2.847419500350952,0.0,0.44726133346557617
0.0,1.0,3.0,1.9363172054290771,0.0,0.38196200132369995
0.0,2.0,0.0,2.598240375518799,0.0,0.43818604946136475
0.0,2.0,1.0,2.7208032608032227,0.0,0.2565039396286011
0.0,2.0,2.0,1.9473464488983154,0.0,0.4324737787246704
0.0,2.0,3.0,3.509258985519409,0.0,0.2987990379333496
0.0,3.0,0.0,3.326554298400879,0.0,0.5158969163894653
0.0,3.0,1.0,4.404471397399902,0.0,0.3926423192024231
0.0,3.0,2.0,1.8234658241271973,0.0,0.4149106740951538
0.0,3.0,3.0,1.6802372932434082,0.0,0.3469662070274353
0.0,4.0,0.0,1.608506441116333,0.0,0.47891366481781006
0.0,4.0,1.0,1.3047518730163574,0.0,0.3933357000350952
0.0,4.0,2.0,0.8249074220657349,0.0,0.454992413520813
0.0,4.0,3.0,1.4111422300338745,0.0,0.3279757499694824
0.0,5.0,0.0,0.7432191371917725,0.0,0.32524722814559937
0.0,5.0,1.0,1.2830511331558228,0.0,0.29480600357055664
0.0,5.0,2.0,0.9804725050926208,0.0,0.16870415210723877
0.0,5.0,3.0,0.6069021224975586,0.0,0.1433553695678711
0.0,6.0,0.0,1.7521641254425049,0.0,0.20818543434143066
0.0,6.0,1.0,4.701570987701416,0.0,0.5357661247253418
0.0,6.0,2.0,2.20194149017334,0.0,0.36122918128967285
0.0,6.0,3.0,1.3308464288711548,0.0,0.42794471979141235
0.0,7.0,0.0,2.0400688648223877,0.0,0.42221784591674805
0.0,7.0,1.0,1.367148995399475,0.0,0.43890881538391113
0.0,7.0,2.0,1.3095006942749023,0.0,0.29258960485458374
0.0,7.0,3.0,0.8967879414558411,0.0,0.4467673897743225
0.0,8.0,0.0,1.043745517730713,0.0,0.2981758117675781
0.0,8.0,1.0,1.3028838634490967,0.0,0.39492571353912354
0.0,8.0,2.0,0.9431431889533997,0.0,0.2557377219200134
0.0,8.0,3.0,2.2338221073150635,0.0,0.28424763679504395
0.0,9.0,0.0,1.052065372467041,0.0,0.22704702615737915
0.0,9.0,1.0,1.854682445526123,0.0,0.47089165449142456
0.0,9.0,2.0,1.3413941860198975,0.0,0.43327128887176514
0.0,9.0,3.0,0.6441057324409485,0.0,0.27925795316696167
0.0,10.0,0.0,0.900348424911499,0.0,0.35982000827789307
0.0,10.0,1.0,0.6589332818984985,0.0,0.4600526690483093
0.0,10.0,2.0,0.8784477114677429,0.0,0.401664137840271
0.0,10.0,3.0,0.7028085589408875,0.0,0.46902358531951904
0.0,11.0,0.0,1.2746104001998901,0.0,0.32118290662765503
0.0,11.0,1.0,1.3996574878692627,0.0,0.3787105083465576
0.0,11.0,2.0,0.7728641033172607,0.0,0.3858792185783386
0.0,11.0,3.0,1.0570073127746582,0.0,0.2639976739883423
0.0,12.0,0.0,1.1829391717910767,0.0,0.2306976318359375
0.0,12.0,1.0,0.8769084811210632,0.0,0.23078739643096924
0.0,12.0,2.0,1.8387782573699951,0.0,0.36837542057037354
0.0,12.0,3.0,1.7075600624084473,0.0,0.19947099685668945
0.0,13.0,0.0,1.1452758312225342,0.0,0.27638566493988037
0.0,13.0,1.0,1.3381584882736206,0.0,0.3497943878173828
0.0,13.0,2.0,1.3958468437194824,0.0,0.2626155614852905
0.0,13.0,3.0,1.6179349422454834,0.0,0.11495625972747803
0.0,14.0,0.0,2.420992374420166,0.0,0.3910757899284363
0.0,14.0,1.0,3.234914541244507,0.0,0.3859066963195801
0.0,14.0,2.0,1.392430067062378,0.0,0.4033256769180298
0.0,14.0,3.0,0.9587520956993103,0.0,0.060620665550231934
0.0,15.0,0.0,2.3886513710021973,0.0,0.3248929977416992
0.0,15.0,1.0,0.9451770782470703,0.0,0.21765542030334473
0.0,15.0,2.0,3.870826482772827,0.0,0.28973913192749023
0.0,15.0,3.0,1.8610557317733765,0.0,0.17953979969024658
0.0,16.0,0.0,3.104968786239624,0.0,0.17405885457992554
0.0,16.0,1.0,3.2182388305664062,0.0,0.4160410165786743
0.0,16.0,2.0,2.021899700164795,0.0,0.5124945640563965
0.0,16.0,3.0,1.258989930152893,0.0,0.14238417148590088
0.0,17.0,0.0,1.454310655593872,0.0,0.5104739665985107
0.0,17.0,1.0,1.3762704133987427,0.0,0.17098015546798706
0.0,17.0,2.0,1.6848164796829224,0.0,0.15765488147735596
0.0,17.0,3.0,1.1941847801208496,0.0,0.14534807205200195
0.0,18.0,0.0,1.2456251382827759,0.0,0.16036123037338257
0.0,18.0,1.0,1.4228792190551758,0.0,0.16003680229187012
0.0,18.0,2.0,0.9409229159355164,0.0,0.05461287498474121
0.0,18.0,3.0,3.977187156677246,0.0,0.36424946784973145
0.0,19.0,0.0,3.7982840538024902,0.0,0.30950403213500977
0.0,19.0,1.0,2.6610307693481445,0.0,0.5092486143112183
0.0,19.0,2.0,1.5976160764694214,0.0,0.33806729316711426
0.0,19.0,3.0,2.67566180229187,0.0,0.47918272018432617
0.0,20.0,0.0,4.096437931060791,0.0,0.34191036224365234
0.0,20.0,1.0,1.143822431564331,0.0,0.3184250593185425
0.0,20.0,2.0,2.157616138458252,0.0,0.37165379524230957
0.0,20.0,3.0,1.7754238843917847,0.0,0.2128971815109253
0.0,21.0,0.0,1.4078452587127686,0.0,0.17687392234802246
0.0,21.0,1.0,1.7288941144943237,0.0,0.36972105503082275
0.0,21.0,2.0,1.4811198711395264,0.0,0.32665693759918213
0.0,21.0,3.0,1.0480599403381348,0.0,0.3319360017776489
0.0,22.0,0.0,0.5511306524276733,0.0,0.34452420473098755
0.0,22.0,1.0,0.7459561824798584,0.0,0.32342058420181274
0.0,22.0,2.0,0.7223398685455322,0.0,0.4504283666610718
0.0,22.0,3.0,0.5993427634239197,0.0,0.4715087413787842
0.0,23.0,0.0,0.7226840257644653,0.0,0.3677298426628113
0.0,23.0,1.0,0.5999562740325928,0.0,0.4389694333076477
0.0,23.0,2.0,0.4162425100803375,0.0,0.4456251263618469
0.0,23.0,3.0,1.3594714403152466,0.0,0.36337387561798096
0.0,24.0,0.0,1.0213814973831177,0.0,0.35207247734069824
0.0,24.0,1.0,0.4228939116001129,0.0,0.3900644779205322
0.0,24.0,2.0,0.4136957824230194,0.0,0.4090729355812073
0.0,24.0,3.0,0.6372932195663452,0.0,0.15700751543045044
0.0,25.0,0.0,2.2915892601013184,0.0,0.4040200114250183
